People,Density,EntryRate,Temp,Humidity,CO2,Airflow,Time,Session,OutsideTemp,RoomSize,ACCapacity,ACUnits,Feedback
180,0.9,4,32.71,70,1433,0.4,10,Networking,39,200,2.0,4,1
153,0.77,3,30.32,64,1334,0.88,12,Networking,31,200,1.5,2,1
81,0.41,3,26.71,60,839,0.64,15,Empty,39,200,1.5,1,-1
137,0.69,2,30.24,70,1253,0.66,17,Lecture,41,200,2.5,2,1
199,0.99,0,34.52,47,1593,0.52,15,Lecture,35,200,2.0,4,1
141,0.7,20,29.79,64,1215,0.55,9,Networking,42,200,2.5,2,1
175,0.88,23,32.28,47,1419,0.64,9,Networking,34,200,2.5,4,1
45,0.23,19,24.95,61,736,0.95,11,Empty,30,200,2.0,1,0
92,0.46,0,28.53,51,1008,0.24,10,Lecture,32,200,2.0,4,1
112,0.56,8,30.0,70,1002,0.61,11,Lecture,36,200,2.0,1,1
110,0.55,2,29.18,43,1046,0.87,12,Lecture,29,200,2.0,1,1
7,0.04,7,23.56,74,522,0.22,10,Empty,31,200,2.0,3,1
159,0.8,7,31.85,69,1335,0.96,18,Empty,34,200,2.5,2,1
13,0.07,6,23.6,58,447,0.37,14,Lecture,38,200,2.5,3,-1
35,0.17,3,23.4,61,580,0.78,9,Lecture,30,200,2.5,3,-1
125,0.62,0,30.18,59,1138,0.28,15,Empty,28,200,2.5,4,1
65,0.33,25,28.57,72,774,0.38,12,Networking,42,200,1.5,4,1
91,0.46,0,26.81,65,933,0.87,9,Lecture,35,200,2.5,1,0
128,0.64,15,31.14,73,1160,0.87,9,Empty,40,200,1.5,3,1
12,0.06,1,24.7,71,448,0.62,9,Empty,32,200,2.0,1,1
188,0.94,21,32.98,63,1601,0.85,16,Lecture,42,200,1.5,4,1
30,0.15,25,26.22,44,619,0.31,13,Empty,34,200,1.5,3,0
161,0.81,23,32.72,47,1399,0.29,14,Lecture,38,200,2.0,3,1
101,0.51,22,28.16,70,1017,0.72,14,Lecture,28,200,2.5,3,1
1,0.01,12,24.64,59,465,0.59,11,Empty,40,200,2.5,2,-1
116,0.58,5,27.36,52,1046,0.49,10,Empty,28,200,2.5,1,1
64,0.32,1,25.91,42,812,0.7,15,Empty,31,200,1.5,3,1
43,0.21,17,25.36,62,601,0.97,10,Networking,33,200,2.5,4,1
108,0.54,5,27.44,48,1095,0.92,11,Networking,35,200,2.5,1,1
139,0.69,24,29.03,54,1275,0.63,13,Empty,32,200,2.0,3,1
49,0.24,2,26.71,63,615,0.88,16,Lecture,41,200,1.5,2,0
197,0.98,2,31.52,61,1529,0.38,18,Empty,30,200,1.5,2,1
28,0.14,5,24.57,46,568,0.3,10,Empty,42,200,1.5,1,0
38,0.19,23,25.57,73,687,0.66,15,Networking,42,200,2.5,1,1
54,0.27,9,26.24,57,763,0.72,9,Networking,41,200,1.5,4,1
179,0.9,17,33.84,64,1494,0.77,9,Lecture,42,200,2.5,3,1
167,0.83,6,32.68,58,1476,0.31,11,Empty,29,200,1.5,2,1
195,0.97,24,31.11,40,1586,0.62,12,Empty,28,200,1.5,4,1
121,0.6,17,30.84,54,1079,0.78,10,Lecture,42,200,2.0,2,1
68,0.34,24,28.72,55,801,0.58,13,Empty,39,200,2.5,2,1
89,0.45,14,26.82,53,936,0.49,15,Empty,35,200,2.5,1,0
147,0.73,12,31.33,74,1208,0.57,14,Empty,42,200,1.5,1,1
66,0.33,21,28.02,67,838,0.21,13,Lecture,36,200,2.5,1,1
30,0.15,2,23.17,43,525,0.88,10,Networking,29,200,2.5,3,-1
95,0.47,4,29.17,53,944,0.89,16,Empty,37,200,2.0,2,1
67,0.34,16,26.78,43,846,0.51,17,Lecture,32,200,1.5,2,0
174,0.87,14,31.25,73,1466,0.79,11,Empty,31,200,2.0,1,1
2,0.01,11,24.79,54,432,0.43,14,Networking,41,200,2.0,3,0
118,0.59,8,30.11,55,1092,0.84,9,Lecture,37,200,2.0,1,1
45,0.23,21,24.07,44,656,0.35,12,Empty,33,200,2.0,2,1
59,0.29,1,25.5,49,771,0.74,11,Networking,28,200,1.5,1,-1
138,0.69,12,30.4,56,1227,0.91,13,Empty,39,200,2.5,3,1
34,0.17,11,26.11,70,553,0.64,12,Lecture,33,200,2.0,1,1
54,0.27,24,26.39,58,779,0.35,13,Empty,30,200,2.0,4,0
121,0.6,25,28.89,62,1102,0.27,12,Lecture,29,200,2.5,4,1
198,0.99,4,35.11,72,1519,0.71,14,Networking,40,200,1.5,4,1
33,0.17,2,24.34,57,630,0.8,10,Networking,38,200,2.0,1,-1
94,0.47,1,26.7,69,935,0.46,12,Lecture,30,200,2.5,2,0
77,0.39,18,25.21,40,858,0.79,16,Networking,28,200,1.5,4,0
31,0.15,3,25.67,74,613,0.78,17,Networking,34,200,2.5,3,1
152,0.76,12,31.24,41,1311,0.77,10,Lecture,36,200,2.5,1,1
198,0.99,24,32.14,59,1601,0.27,12,Networking,36,200,2.0,2,1
68,0.34,18,26.59,69,777,0.41,13,Networking,39,200,2.0,3,0
135,0.68,23,29.2,64,1258,0.85,11,Empty,38,200,2.5,1,1
1,0.01,2,22.48,57,429,0.94,10,Networking,38,200,2.0,3,-1
51,0.26,16,25.67,74,651,0.51,11,Empty,30,200,2.0,2,1
113,0.56,17,30.76,60,1089,0.24,9,Lecture,37,200,1.5,3,1
164,0.82,4,32.98,50,1387,0.42,17,Networking,42,200,1.5,4,1
147,0.73,25,31.03,50,1292,0.33,14,Lecture,28,200,2.5,2,1
79,0.4,15,26.92,53,877,0.76,11,Lecture,32,200,2.0,1,0
15,0.07,25,26.11,40,517,0.25,11,Networking,40,200,2.5,3,0
28,0.14,7,24.78,53,540,0.97,18,Networking,30,200,2.5,2,-1
18,0.09,23,23.98,57,438,0.81,10,Networking,29,200,2.0,3,-1
19,0.1,19,23.43,70,526,0.78,17,Empty,29,200,2.5,1,-1
154,0.77,7,31.07,66,1325,0.47,15,Networking,35,200,2.5,4,1
127,0.64,2,29.6,40,1118,0.51,13,Lecture,28,200,1.5,2,1
183,0.92,1,31.69,61,1504,0.26,15,Lecture,35,200,2.5,3,1
123,0.61,14,29.8,63,1201,0.26,17,Empty,41,200,2.5,4,1
146,0.73,13,30.81,54,1333,0.56,16,Networking,37,200,2.0,3,1
197,0.98,24,34.34,59,1514,0.54,18,Lecture,30,200,2.5,1,1
177,0.89,7,33.27,52,1526,0.54,18,Empty,38,200,2.0,4,1
104,0.52,3,29.93,69,1029,0.4,11,Networking,35,200,2.0,1,1
142,0.71,13,30.47,56,1192,0.81,10,Lecture,36,200,2.0,2,1
116,0.58,4,29.63,55,1071,0.46,11,Networking,31,200,2.5,2,1
186,0.93,22,30.91,66,1456,0.59,13,Lecture,28,200,2.5,2,1
145,0.72,6,30.61,44,1262,0.73,12,Empty,30,200,2.5,1,1
46,0.23,12,26.1,71,640,0.78,13,Empty,41,200,2.0,3,1
55,0.28,16,26.46,62,666,0.91,11,Empty,41,200,1.5,2,0
106,0.53,12,27.92,55,1105,0.23,18,Empty,39,200,2.0,4,1
192,0.96,6,32.89,74,1545,0.87,14,Networking,39,200,2.0,4,1
99,0.49,0,27.56,50,992,0.31,12,Lecture,38,200,1.5,3,1
51,0.26,0,26.08,45,678,0.5,14,Lecture,33,200,2.5,3,0
157,0.79,0,31.52,54,1401,0.99,9,Networking,28,200,2.0,1,1
155,0.78,6,30.96,57,1403,0.44,13,Lecture,34,200,2.5,1,1
52,0.26,25,27.43,69,773,0.68,13,Networking,42,200,1.5,4,1
70,0.35,18,27.88,62,754,0.82,16,Empty,36,200,2.5,1,1
4,0.02,18,24.47,59,449,0.49,16,Networking,34,200,2.0,2,0
139,0.69,17,30.2,42,1199,0.88,12,Lecture,28,200,2.0,1,1
78,0.39,13,27.08,46,872,0.4,15,Empty,34,200,1.5,3,1
10,0.05,17,24.4,50,395,0.51,14,Lecture,35,200,2.5,3,0
118,0.59,2,27.75,52,1130,0.48,12,Networking,28,200,2.5,2,1
32,0.16,1,25.88,59,658,0.82,10,Empty,28,200,2.0,2,1
189,0.94,23,32.66,75,1546,0.71,15,Empty,28,200,2.5,1,1
195,0.97,16,32.31,66,1613,0.93,13,Lecture,39,200,2.5,1,1
146,0.73,14,31.15,48,1317,0.9,14,Networking,32,200,2.0,4,1
91,0.46,24,28.32,56,1011,0.49,13,Lecture,32,200,1.5,2,1
166,0.83,2,29.87,71,1349,0.51,15,Lecture,28,200,1.5,3,1
196,0.98,23,32.3,51,1635,0.26,11,Networking,34,200,1.5,3,1
171,0.85,9,31.98,61,1393,0.84,10,Lecture,33,200,1.5,4,1
46,0.23,25,26.06,52,690,0.72,15,Networking,33,200,1.5,1,0
84,0.42,23,28.35,48,957,0.5,15,Networking,40,200,2.0,1,1
195,0.97,17,33.71,52,1597,0.5,17,Lecture,36,200,1.5,4,1
68,0.34,11,26.53,54,798,0.85,17,Networking,34,200,2.0,3,-1
64,0.32,17,25.34,44,834,0.89,17,Lecture,33,200,2.5,1,1
30,0.15,19,26.07,55,563,0.22,17,Lecture,32,200,2.5,2,0
172,0.86,24,32.92,62,1507,0.91,13,Lecture,41,200,1.5,2,1
113,0.56,7,28.31,71,1044,0.88,9,Lecture,28,200,2.0,4,1
98,0.49,15,28.56,52,1057,0.35,18,Networking,36,200,2.5,1,1
153,0.77,19,30.83,72,1293,0.66,18,Empty,30,200,2.5,2,1
122,0.61,16,29.05,60,1166,0.27,17,Empty,42,200,1.5,4,1
167,0.83,2,31.03,71,1409,0.91,10,Lecture,37,200,1.5,2,1
149,0.74,12,31.78,71,1331,0.5,9,Empty,34,200,2.0,1,1
200,1.0,1,31.61,52,1544,0.91,15,Lecture,28,200,1.5,4,1
166,0.83,22,31.78,50,1409,0.28,12,Lecture,39,200,2.5,2,1
175,0.88,9,33.08,41,1431,0.49,18,Empty,33,200,2.0,4,1
31,0.15,8,23.99,64,558,0.67,17,Lecture,29,200,2.0,2,-1
31,0.15,25,26.16,43,515,0.5,16,Networking,38,200,1.5,1,0
66,0.33,23,27.99,46,740,0.45,13,Lecture,35,200,2.5,2,1
44,0.22,17,27.43,47,672,0.3,10,Empty,40,200,2.5,1,1
110,0.55,9,29.2,55,1088,0.59,17,Empty,42,200,1.5,1,1
19,0.1,8,24.98,66,494,0.48,17,Empty,28,200,2.5,1,0
55,0.28,17,25.77,73,696,0.61,10,Lecture,33,200,2.5,4,1
146,0.73,6,30.06,53,1304,0.66,11,Networking,31,200,1.5,4,1
141,0.7,20,32.5,69,1233,0.24,10,Lecture,41,200,2.0,4,1
104,0.52,5,27.71,58,964,0.46,17,Networking,39,200,1.5,2,1
73,0.36,21,26.62,45,912,0.41,18,Lecture,30,200,2.0,4,0
198,0.99,17,33.3,43,1610,0.25,11,Lecture,36,200,2.5,1,1
63,0.32,20,26.15,55,782,0.92,13,Empty,35,200,1.5,3,1
10,0.05,21,23.47,69,440,0.63,11,Networking,37,200,2.5,3,-1
3,0.01,18,23.29,59,492,0.27,9,Empty,39,200,2.0,4,-1
199,0.99,1,32.35,58,1542,0.53,12,Networking,33,200,2.5,1,1
48,0.24,9,26.11,74,690,0.78,9,Networking,36,200,2.5,3,1
154,0.77,5,30.96,59,1289,0.52,11,Empty,28,200,1.5,1,1
22,0.11,21,24.59,69,471,0.4,16,Networking,33,200,2.5,2,-1
130,0.65,2,29.39,70,1259,0.68,9,Networking,40,200,2.0,2,1
81,0.41,21,26.28,46,899,0.52,9,Lecture,34,200,2.5,1,-1
2,0.01,3,23.34,54,382,0.57,10,Lecture,41,200,2.0,1,-1
37,0.18,10,26.23,61,571,0.25,18,Networking,29,200,1.5,4,0
105,0.53,13,29.4,72,1031,0.74,17,Empty,40,200,1.5,2,1
92,0.46,24,28.39,50,962,0.73,14,Networking,41,200,1.5,1,1
52,0.26,25,27.68,53,724,0.49,11,Empty,36,200,2.0,2,1
52,0.26,23,24.76,58,757,0.46,13,Networking,33,200,1.5,4,0
14,0.07,25,24.36,55,407,0.48,15,Lecture,34,200,2.5,2,-1
110,0.55,1,29.81,69,1117,0.84,14,Empty,31,200,2.5,4,1
152,0.76,18,31.85,42,1305,0.7,13,Networking,30,200,1.5,2,1
23,0.12,22,24.35,53,535,0.93,15,Networking,30,200,2.0,2,1
20,0.1,12,24.48,61,542,0.63,17,Lecture,36,200,1.5,3,0
89,0.45,11,27.38,71,866,0.62,14,Lecture,34,200,1.5,4,1
180,0.9,16,32.02,71,1451,0.78,10,Networking,35,200,2.5,1,1
129,0.65,8,28.37,61,1217,0.85,9,Lecture,31,200,1.5,2,1
60,0.3,0,27.12,74,765,0.74,15,Empty,39,200,2.0,2,1
162,0.81,21,31.92,57,1420,0.9,13,Networking,35,200,1.5,4,1
184,0.92,8,34.61,46,1424,0.85,9,Empty,40,200,2.0,3,1
88,0.44,9,27.27,73,975,0.95,15,Empty,35,200,1.5,4,1
79,0.4,22,27.61,59,830,0.33,11,Empty,32,200,2.0,1,1
186,0.93,16,31.67,47,1543,0.31,18,Empty,30,200,2.5,3,1
66,0.33,1,25.26,74,741,0.54,17,Networking,34,200,2.0,2,1
54,0.27,7,25.49,69,772,0.63,15,Networking,37,200,2.0,2,0
19,0.1,3,25.37,65,546,0.67,13,Networking,38,200,1.5,1,1
181,0.91,2,32.29,52,1565,0.3,11,Empty,39,200,2.5,4,1
35,0.17,23,26.0,54,548,0.62,17,Empty,37,200,2.0,4,0
179,0.9,3,33.73,74,1423,0.29,16,Empty,40,200,1.5,2,1
38,0.19,17,26.04,73,558,0.22,13,Empty,38,200,2.0,4,1
67,0.34,13,27.79,72,877,0.46,9,Networking,30,200,1.5,3,1
110,0.55,10,30.87,52,1108,0.36,17,Lecture,39,200,1.5,1,1
68,0.34,14,27.65,53,753,0.53,17,Networking,36,200,2.0,2,1
77,0.39,23,26.69,67,839,0.91,9,Empty,37,200,2.0,2,-1
22,0.11,19,26.45,58,521,0.58,17,Empty,42,200,1.5,3,0
13,0.07,9,23.24,60,454,0.74,16,Empty,32,200,2.5,2,-1
145,0.72,14,29.86,58,1300,0.84,9,Networking,33,200,2.5,3,1
84,0.42,15,25.99,47,971,0.79,12,Empty,29,200,1.5,4,0
49,0.24,0,24.98,52,689,0.45,18,Networking,37,200,2.5,4,1
153,0.77,23,31.87,57,1336,0.47,17,Lecture,29,200,2.0,3,1
96,0.48,9,28.05,59,978,0.29,18,Lecture,31,200,1.5,4,1
118,0.59,17,28.36,62,1098,0.28,16,Networking,35,200,1.5,4,1
181,0.91,18,32.62,58,1422,0.92,10,Networking,42,200,2.5,4,1
160,0.8,16,30.91,53,1396,0.42,10,Empty,37,200,2.0,2,1
32,0.16,5,25.15,68,550,0.91,12,Empty,31,200,1.5,1,0
0,0.0,25,24.11,68,416,0.5,13,Empty,29,200,2.5,4,0
144,0.72,16,31.39,57,1291,0.64,14,Networking,33,200,2.5,3,1
63,0.32,7,27.95,72,758,0.37,9,Networking,39,200,2.5,2,1
107,0.54,8,29.18,49,1029,0.4,13,Networking,39,200,2.0,4,1
89,0.45,22,27.72,59,1009,0.87,17,Lecture,31,200,2.5,1,1
147,0.73,15,30.2,61,1246,0.86,11,Lecture,39,200,1.5,4,1
71,0.35,13,26.53,73,837,0.49,15,Lecture,39,200,1.5,2,1
150,0.75,5,30.44,56,1352,0.97,14,Networking,29,200,2.0,2,1
73,0.36,18,27.15,43,882,0.49,9,Empty,37,200,1.5,4,1
112,0.56,7,27.3,54,1118,0.81,15,Networking,32,200,2.5,4,1
99,0.49,3,29.53,72,1038,0.5,17,Networking,39,200,2.0,3,1
116,0.58,9,29.44,66,1137,0.73,18,Lecture,34,200,2.0,1,1
9,0.04,10,22.79,47,412,0.46,17,Lecture,35,200,2.0,2,-1
23,0.12,7,23.52,43,618,0.64,12,Networking,33,200,1.5,4,-1
92,0.46,24,27.52,45,986,0.62,11,Lecture,35,200,2.5,3,1
111,0.56,4,28.46,63,1141,0.44,18,Empty,30,200,2.0,2,1
185,0.93,6,32.11,58,1463,0.65,13,Lecture,40,200,1.5,4,1
85,0.42,9,26.79,43,934,0.38,10,Lecture,32,200,2.5,4,0
188,0.94,3,32.98,49,1558,0.74,15,Lecture,34,200,2.0,4,1
120,0.6,0,31.05,66,1123,0.63,15,Lecture,40,200,2.5,2,1
115,0.57,12,29.76,67,1035,0.64,9,Lecture,35,200,1.5,1,1
79,0.4,1,25.88,66,911,0.66,13,Empty,30,200,2.0,4,0
191,0.95,4,32.41,73,1478,0.35,18,Empty,30,200,2.0,1,1
81,0.41,11,28.82,55,848,0.31,18,Networking,33,200,2.5,2,1
31,0.15,4,26.43,46,651,0.48,10,Networking,40,200,2.0,4,-1
100,0.5,19,27.91,63,969,0.92,9,Networking,38,200,1.5,2,1
111,0.56,1,30.13,75,1049,0.56,14,Empty,41,200,1.5,4,1
2,0.01,10,24.5,67,402,0.93,13,Lecture,39,200,1.5,2,-1
196,0.98,5,33.21,58,1606,0.38,14,Networking,34,200,2.0,2,1
107,0.54,1,27.98,56,1069,0.61,13,Lecture,41,200,1.5,3,1
43,0.21,11,25.84,46,578,0.5,9,Networking,31,200,1.5,4,1
130,0.65,21,29.92,67,1199,0.71,18,Lecture,34,200,1.5,2,1
24,0.12,12,25.18,64,565,0.74,14,Lecture,40,200,2.5,1,0
124,0.62,15,29.43,58,1115,0.58,9,Lecture,40,200,1.5,3,1
60,0.3,8,26.63,41,684,0.41,16,Empty,32,200,1.5,3,1
145,0.72,22,29.22,54,1322,0.57,13,Empty,31,200,2.0,4,1
135,0.68,1,29.62,66,1285,0.54,12,Lecture,36,200,2.5,3,1
46,0.23,20,25.62,69,710,0.77,11,Networking,42,200,1.5,3,0
140,0.7,2,30.34,75,1308,0.41,12,Networking,38,200,1.5,1,1
34,0.17,14,25.23,49,666,0.83,12,Empty,33,200,1.5,2,0
159,0.8,20,31.79,63,1415,0.69,14,Lecture,32,200,2.0,2,1
147,0.73,11,31.76,40,1361,0.56,18,Empty,32,200,1.5,4,1
13,0.07,12,22.76,61,482,0.43,18,Networking,30,200,2.0,1,-1
44,0.22,24,25.23,70,638,0.79,12,Lecture,40,200,2.5,3,1
87,0.43,23,26.45,45,907,0.89,13,Empty,31,200,1.5,3,0
51,0.26,21,26.74,70,628,0.4,12,Empty,29,200,2.5,1,0
94,0.47,12,26.97,54,1012,0.72,14,Networking,33,200,2.0,4,1
33,0.17,3,24.4,47,674,0.35,14,Empty,36,200,2.5,3,1
120,0.6,22,27.65,72,1095,0.48,10,Lecture,28,200,1.5,2,1
0,0.0,25,24.36,44,422,0.62,9,Lecture,39,200,2.0,2,0
159,0.8,10,30.67,53,1386,0.89,13,Empty,28,200,2.0,1,1
122,0.61,13,30.58,53,1089,0.66,9,Lecture,38,200,2.5,2,1
15,0.07,9,24.7,63,514,0.52,10,Networking,33,200,2.0,1,0
146,0.73,14,29.5,55,1247,0.25,16,Lecture,30,200,2.0,4,1
173,0.86,13,33.49,74,1405,0.87,16,Lecture,41,200,1.5,2,1
121,0.6,5,28.22,50,1058,0.26,17,Networking,32,200,1.5,4,1
188,0.94,8,31.16,72,1608,0.69,17,Empty,31,200,1.5,3,1
116,0.58,23,27.87,74,1070,0.97,11,Networking,31,200,2.0,2,1
4,0.02,3,25.61,58,391,0.69,10,Networking,42,200,2.5,3,0
37,0.18,23,25.7,41,599,0.67,9,Empty,32,200,2.5,3,1
7,0.04,17,23.73,61,369,0.49,16,Networking,41,200,2.5,2,-1
121,0.6,25,28.29,51,1201,0.38,12,Lecture,34,200,1.5,3,1
142,0.71,15,30.41,62,1325,0.97,15,Networking,42,200,2.0,2,1
60,0.3,9,26.06,61,780,0.73,13,Lecture,34,200,2.0,4,0
190,0.95,10,34.12,64,1465,0.56,13,Lecture,33,200,2.5,1,1
156,0.78,18,31.33,54,1275,0.62,17,Empty,33,200,2.5,3,1
62,0.31,21,24.92,68,823,0.8,12,Empty,32,200,2.0,3,-1
135,0.68,19,31.48,42,1195,0.82,10,Networking,40,200,1.5,2,1
138,0.69,15,31.27,46,1206,0.29,16,Networking,31,200,2.5,2,1
76,0.38,6,26.32,40,846,0.86,11,Networking,34,200,2.0,1,1
79,0.4,5,26.27,51,932,0.66,13,Empty,33,200,2.0,4,1
193,0.96,13,34.57,42,1626,0.34,11,Empty,42,200,1.5,1,1
119,0.59,14,29.88,75,1163,0.32,14,Empty,41,200,1.5,1,1
40,0.2,1,25.03,61,678,0.23,9,Networking,39,200,2.5,3,0
18,0.09,23,25.35,65,558,0.77,13,Networking,37,200,2.5,2,0
168,0.84,23,30.16,46,1463,0.64,13,Empty,28,200,1.5,4,1
133,0.67,14,30.99,67,1138,0.93,18,Lecture,32,200,2.0,3,1
44,0.22,4,25.9,72,592,0.24,13,Empty,31,200,1.5,3,1
65,0.33,16,27.63,51,752,0.8,15,Lecture,35,200,1.5,4,1
2,0.01,9,23.66,73,357,0.5,17,Networking,39,200,2.5,2,1
179,0.9,14,34.34,62,1509,0.4,12,Networking,40,200,2.5,2,1
54,0.27,20,25.02,57,714,0.74,9,Lecture,38,200,2.5,4,0
18,0.09,6,24.25,61,464,0.33,10,Empty,35,200,2.5,4,0
133,0.67,1,30.43,53,1209,0.87,16,Empty,41,200,2.0,3,1
136,0.68,16,28.81,57,1286,0.4,11,Empty,28,200,2.0,3,1
117,0.58,20,29.95,73,1079,0.85,14,Lecture,32,200,1.5,4,1
81,0.41,24,27.22,56,879,0.95,10,Empty,34,200,2.5,1,1
131,0.66,12,30.97,61,1152,0.68,17,Networking,40,200,1.5,2,1
5,0.03,13,24.68,60,459,0.77,12,Lecture,42,200,2.0,3,0
45,0.23,1,26.43,53,672,0.88,18,Empty,31,200,2.0,2,-1
115,0.57,21,28.29,70,1109,0.73,16,Empty,35,200,2.0,4,1
40,0.2,25,24.03,56,655,0.45,9,Lecture,29,200,2.0,2,-1
79,0.4,20,26.89,68,909,0.74,17,Networking,33,200,2.0,2,-1
49,0.24,5,27.68,41,765,0.63,10,Networking,39,200,2.5,3,1
173,0.86,19,31.64,67,1497,0.34,10,Networking,42,200,2.5,4,1
135,0.68,3,30.43,49,1235,0.8,17,Networking,42,200,2.0,2,1
76,0.38,23,28.51,48,799,0.27,18,Empty,38,200,2.0,3,1
111,0.56,11,29.28,60,1083,0.71,11,Empty,36,200,2.5,1,1
161,0.81,12,32.86,43,1432,0.95,15,Networking,37,200,2.0,2,1
147,0.73,7,31.29,42,1252,0.73,13,Lecture,38,200,2.5,1,1
3,0.01,6,23.91,40,438,0.73,11,Networking,41,200,2.5,1,-1
7,0.04,0,21.71,58,441,0.58,15,Empty,28,200,2.5,1,-1
190,0.95,2,34.89,69,1549,0.9,9,Networking,42,200,2.5,1,1
24,0.12,7,23.28,59,478,0.67,17,Networking,34,200,2.5,2,-1
113,0.56,3,28.07,61,1077,0.58,11,Empty,38,200,2.5,1,1
143,0.71,19,31.91,73,1255,0.83,9,Lecture,42,200,1.5,3,1
187,0.94,5,31.76,60,1530,0.88,16,Networking,37,200,2.5,1,1
100,0.5,11,30.32,44,1074,0.62,9,Lecture,39,200,2.5,4,1
132,0.66,21,29.15,65,1195,0.52,14,Lecture,35,200,2.5,1,1
22,0.11,23,23.71,69,528,0.37,11,Networking,39,200,2.0,3,-1
75,0.38,16,26.86,66,894,0.61,14,Networking,40,200,2.5,4,0
94,0.47,14,28.22,75,965,0.35,10,Lecture,41,200,1.5,4,1
151,0.76,19,30.5,55,1385,0.85,16,Empty,32,200,2.0,2,1
16,0.08,24,24.15,47,490,0.33,10,Empty,32,200,2.5,4,0
110,0.55,0,29.79,56,1004,0.61,15,Empty,42,200,2.5,4,1
186,0.93,4,34.0,49,1517,0.74,15,Networking,37,200,2.0,3,1
6,0.03,15,22.21,47,406,0.55,17,Empty,29,200,2.0,3,-1
35,0.17,19,23.51,42,533,0.89,13,Networking,30,200,1.5,2,-1
197,0.98,15,32.68,41,1600,0.23,14,Empty,32,200,2.5,4,1
40,0.2,15,24.02,54,594,0.24,9,Networking,33,200,1.5,3,-1
13,0.07,23,23.02,62,437,0.84,10,Lecture,36,200,1.5,3,-1
123,0.61,2,29.85,67,1110,0.33,17,Networking,28,200,1.5,2,1
26,0.13,24,22.78,57,535,0.62,15,Networking,28,200,2.5,3,-1
126,0.63,8,29.72,40,1164,0.37,11,Lecture,40,200,1.5,4,1
143,0.71,15,29.03,53,1260,0.76,18,Lecture,30,200,1.5,4,1
140,0.7,5,31.23,56,1286,0.42,14,Networking,28,200,1.5,1,1
42,0.21,2,25.84,40,706,0.39,11,Lecture,35,200,2.5,3,0
100,0.5,15,28.9,58,939,0.53,12,Networking,35,200,2.5,3,1
17,0.09,4,25.08,69,567,0.39,13,Networking,41,200,1.5,2,-1
26,0.13,25,23.67,42,633,0.31,16,Networking,29,200,2.0,2,-1
83,0.41,23,27.96,72,971,0.39,13,Networking,40,200,2.0,2,1
30,0.15,18,23.89,60,626,0.43,17,Lecture,31,200,2.5,3,-1
56,0.28,17,26.89,53,720,0.66,14,Networking,32,200,2.0,2,0
197,0.98,25,34.98,75,1568,0.23,13,Empty,41,200,2.0,1,1
0,0.0,13,24.47,72,478,0.73,13,Networking,35,200,2.0,4,1
105,0.53,25,29.07,55,964,0.25,18,Networking,32,200,2.0,2,1
3,0.01,13,24.48,51,354,0.3,15,Networking,37,200,1.5,2,0
137,0.69,9,30.93,69,1247,0.3,15,Empty,35,200,2.0,2,1
34,0.17,21,23.59,41,559,0.28,11,Empty,28,200,2.5,2,-1
6,0.03,15,24.53,56,454,0.57,17,Empty,35,200,2.5,1,0
86,0.43,20,28.65,61,951,0.28,10,Empty,31,200,2.5,4,1
89,0.45,12,28.85,51,961,0.75,17,Empty,35,200,2.0,3,1
19,0.1,8,23.52,48,592,0.59,9,Lecture,33,200,1.5,4,-1
90,0.45,20,27.52,64,860,0.78,10,Networking,40,200,1.5,3,1
156,0.78,16,32.61,41,1382,0.23,9,Empty,36,200,2.0,2,1
47,0.23,25,24.87,70,641,0.91,12,Empty,28,200,2.0,1,1
95,0.47,18,26.53,51,1036,0.71,14,Empty,30,200,2.5,4,1
135,0.68,14,28.38,68,1247,0.67,16,Empty,28,200,1.5,2,1
110,0.55,0,28.1,41,1087,0.45,15,Lecture,36,200,2.0,1,1
173,0.86,4,32.9,50,1517,0.67,13,Lecture,35,200,2.0,3,1
97,0.48,8,28.02,60,920,0.89,10,Networking,42,200,1.5,4,1
147,0.73,3,30.09,70,1288,0.75,18,Lecture,38,200,1.5,3,1
166,0.83,0,31.69,42,1451,0.38,13,Lecture,40,200,2.0,2,1
78,0.39,5,28.43,63,878,0.81,14,Lecture,41,200,1.5,1,1
26,0.13,1,24.04,48,546,0.46,15,Empty,38,200,2.5,4,1
182,0.91,0,33.94,66,1439,0.21,17,Networking,41,200,2.0,2,1
95,0.47,1,27.01,75,942,0.79,15,Empty,30,200,1.5,1,1
175,0.88,24,32.31,48,1430,0.94,13,Empty,32,200,2.5,3,1
150,0.75,15,30.74,43,1237,0.24,12,Lecture,42,200,2.5,2,1
28,0.14,21,26.04,53,613,0.3,13,Lecture,33,200,2.0,1,0
184,0.92,19,34.16,49,1425,0.84,9,Empty,42,200,2.0,3,1
94,0.47,3,26.06,50,1035,0.33,11,Networking,28,200,1.5,1,1
30,0.15,13,25.7,45,618,0.37,13,Empty,38,200,2.5,2,0
72,0.36,17,27.23,42,765,0.64,17,Lecture,37,200,2.0,3,1
90,0.45,6,29.14,49,889,0.57,16,Lecture,36,200,1.5,2,1
103,0.52,1,29.37,40,1084,0.82,9,Lecture,39,200,2.0,2,1
169,0.84,4,31.51,50,1427,0.82,17,Lecture,38,200,1.5,4,1
142,0.71,10,30.84,52,1240,0.32,10,Lecture,31,200,2.5,2,1
165,0.82,3,31.15,47,1422,0.89,12,Empty,29,200,1.5,3,1
